W_B_h
0.187
0.18743434343434343
0.18786868686868688
0.1883030303030303
0.18873737373737373
0.18917171717171719
0.1896060606060606
0.19004040404040404
0.19047474747474746
0.19090909090909092
0.19134343434343434
0.19177777777777777
0.19221212121212122
0.19264646464646465
0.19308080808080808
0.19351515151515153
0.19394949494949495
0.19438383838383838
0.1948181818181818
0.19525252525252526
0.1956868686868687
0.1961212121212121
0.19655555555555557
0.196989898989899
0.19742424242424242
0.19785858585858587
0.1982929292929293
0.19872727272727272
0.19916161616161615
0.1995959595959596
0.20003030303030303
0.20046464646464646
0.2008989898989899
0.20133333333333334
0.20176767676767676
0.20220202020202022
0.20263636363636364
0.20307070707070707
0.20350505050505052
0.20393939393939395
0.20437373737373737
0.2048080808080808
0.20524242424242425
0.20567676767676768
0.2061111111111111
0.20654545454545456
0.20697979797979799
0.2074141414141414
0.20784848484848484
0.2082828282828283
0.20871717171717172
0.20915151515151514
0.2095858585858586
0.21002020202020202
0.21045454545454545
0.2108888888888889
0.21132323232323233
0.21175757575757576
0.2121919191919192
0.21262626262626264
0.21306060606060606
0.21349494949494952
0.21392929292929294
0.21436363636363637
0.2147979797979798
0.21523232323232325
0.21566666666666667
0.2161010101010101
0.21653535353535355
0.21696969696969698
0.2174040404040404
0.21783838383838383
0.21827272727272728
0.2187070707070707
0.21914141414141414
0.2195757575757576
0.22001010101010102
0.22044444444444444
0.2208787878787879
0.22131313131313132
0.22174747474747475
0.2221818181818182
0.22261616161616163
0.22305050505050505
0.2234848484848485
0.22391919191919193
0.22435353535353536
0.2247878787878788
0.22522222222222224
0.22565656565656567
0.2260909090909091
0.22652525252525252
0.22695959595959597
0.2273939393939394
0.22782828282828282
0.22826262626262628
0.2286969696969697
0.22913131313131313
0.22956565656565658
0.23
